Time_s,Thrust_N
0.2602,500.763335
0.2604,501.7824061
0.2606,502.5103141
0.2608,502.8742681
0.261,503.6021761
0.2612,503.6749669
0.2614,503.7477577
0.2616,503.4565945
0.2618,502.6558957
0.262,502.2191509
0.2622,501.4184521
0.2624,500.5449626
0.2626,499.4531006
0.2628,498.4340294
0.263,497.7061214
0.2632,496.8326318
0.2634,495.9591422
0.2636,495.0128618
0.2638,494.0665814
0.264,493.6298366
0.2642,492.6835562
0.2644,492.2468115
0.2646,491.8100667
0.2648,491.7372759
0.265,492.1012299
0.2652,492.5379747
0.2654,493.3386734
0.2656,494.5033262
0.2658,495.667979
0.266,497.2693766
0.2662,498.3612386
0.2664,499.671473
0.2666,500.8361257
0.2668,501.6368245
0.267,502.2919417
0.2672,502.5831049
0.2674,502.8014773
0.2676,503.1654313
0.2678,503.2382221
0.268,503.0926405
0.2682,502.6558957
0.2684,502.2919417
0.2686,501.4184521
0.2688,500.763335
0.269,499.671473
0.2692,498.4340294
0.2694,497.123795
0.2696,496.1775146
0.2698,495.304025
0.27,494.5033262
0.2702,493.6298366
0.2704,493.2658826
0.2706,493.0475102
0.2708,492.9019286
0.271,493.0475102
0.2712,492.8291378
0.2714,493.7754182
0.2716,494.1393722
0.2718,494.576117
0.272,495.8135606
0.2722,496.6142594
0.2724,497.9244938
0.2726,499.5258914
0.2728,500.6905442
0.273,501.6368245
0.2732,502.9470589
0.2734,503.8205485
0.2736,504.4028749
0.2738,504.6940381
0.274,504.9124105
0.2742,504.8396197
0.2744,504.7668289
0.2746,504.3300841
0.2748,503.7477577
0.275,503.3110129
0.2752,502.8742681
0.2754,502.0735693
0.2756,501.2000797
0.2758,500.035427
0.276,499.5986822
0.2762,497.9244938
0.2764,496.5414686
0.2766,495.1584434
0.2768,493.6298366
0.277,492.756347
0.2772,492.1012299
0.2774,492.2468115
0.2776,492.4651839
0.2778,492.9019286
0.278,493.5570458
0.2782,494.7216986
0.2784,495.9591422
0.2786,497.0510042
0.2788,498.6524018
0.279,499.8898454
0.2792,501.1272889
0.2794,502.4375233
0.2796,503.3110129
0.2798,504.4028749
0.28,505.1307829
0.2802,506.0042725
0.2804,506.5138081
0.2806,506.8049713
0.2808,506.6593897
0.281,506.1498541
0.2812,505.3491553
0.2814,504.6940381
0.2816,503.7477577
0.2818,502.3647325
0.282,501.4184521
0.2822,499.8170546
0.2824,498.6524018
0.2826,497.6333306
0.2828,496.031933
0.283,495.2312342
0.2832,494.0665814
0.2834,493.2658826
0.2836,492.2468115
0.2838,491.7372759
0.284,491.3733219
0.2842,491.5189035
0.2844,491.5916943
0.2846,492.756347
0.2848,493.7754182
0.285,495.2312342
0.2852,496.6142594
0.2854,498.8707742
0.2856,500.2537994
0.2858,501.7824061
0.286,503.2382221
0.2862,504.3300841
0.2864,505.2763645
0.2866,506.2954357
0.2868,506.5138081
0.287,507.1689253
0.2872,507.1689253
0.2874,507.3145069
0.2876,507.1689253
0.2878,506.8777621
0.288,506.0770633
0.2882,504.8396197
0.2884,503.4565945
0.2886,502.2919417
0.2888,500.9089165
0.289,499.0891466
0.2892,497.487749
0.2894,496.1775146
0.2896,494.8672802
0.2898,494.212163
0.29,493.6298366
0.2902,493.2658826
0.2904,492.9747194
0.2906,493.4114642
0.2908,493.7754182
0.291,494.576117
0.2912,494.8672802
0.2914,495.7407698
0.2916,496.9782134
0.2918,498.5068202
0.292,499.8170546
0.2922,501.3456613
0.2924,502.6558957
0.2926,504.1117117
0.2928,505.3491553
0.293,506.3682265
0.2932,506.9505529
0.2934,507.1689253
0.2936,507.3872977
0.2938,507.6784609
0.294,507.3145069
0.2942,506.9505529
0.2944,505.7859001
0.2946,505.1307829
0.2948,503.9661301
0.295,503.1654313
0.2952,501.6368245
0.2954,499.8170546
0.2956,497.9244938
0.2958,495.9591422
0.296,494.2849538
0.2962,492.6107655
0.2964,491.1549495
0.2966,490.0630875
0.2968,489.4079703
0.297,489.5535519
0.2972,489.8447151
0.2974,490.2814599
0.2976,491.3005311
0.2978,492.5379747
0.298,494.0665814
0.2982,495.7407698
0.2984,496.9782134
0.2986,498.5068202
0.2988,499.4531006
0.299,500.8361257
0.2992,501.9279877
0.2994,502.8014773
0.2996,503.2382221
0.2998,503.7477577
0.3,503.8205485
0.3002,504.1117117
0.3004,503.7477577
0.3006,503.1654313
0.3008,502.2191509
0.301,501.4184521
0.3012,499.9626362
0.3014,498.7979834
0.3016,497.0510042
0.3018,495.8135606
0.302,494.4305354
0.3022,493.120301
0.3024,491.8100667
0.3026,490.8637863
0.3028,489.9902967
0.303,489.2623887
0.3032,488.8984347
0.3034,489.0440163
0.3036,489.4807611
0.3038,489.6263427
0.304,490.2086691
0.3042,491.3005311
0.3044,492.6835562
0.3046,494.0665814
0.3048,495.5951882
0.305,497.1965858
0.3052,498.3612386
0.3054,499.307519
0.3056,500.399381
0.3058,501.4184521
0.306,502.0007785
0.3062,502.0735693
0.3064,501.9279877
0.3066,502.0007785
0.3068,501.8551969
0.307,501.2728705
0.3072,500.2537994
0.3074,499.307519
0.3076,498.215657
0.3078,496.6870502
0.308,495.1584434
0.3082,493.848209
0.3084,492.3196023
0.3086,490.9365771
0.3088,489.5535519
0.309,488.6072715
0.3092,487.9521543
0.3094,487.3698279
0.3096,487.3698279
0.3098,487.2970371
0.31,487.2970371
0.3102,488.3888991
0.3104,489.2623887
0.3106,490.4998323
0.3108,491.4461127
0.311,492.6835562
0.3112,494.5033262
0.3114,495.8135606
0.3116,497.1965858
0.3118,498.6524018
0.312,499.5258914
0.3122,500.399381
0.3124,500.9089165
0.3126,501.2728705
0.3128,501.0544981
0.313,500.6905442
0.3132,500.1810086
0.3134,499.5986822
0.3136,498.579611
0.3138,497.5605398
0.314,496.3230962
0.3142,495.2312342
0.3144,493.6298366
0.3146,492.1740207
0.3148,490.9365771
0.315,489.6263427
0.3152,488.3161083
0.3154,487.2242463
0.3156,486.6419199
0.3158,486.1323843
0.316,486.1323843
0.3162,486.7147107
0.3164,486.8602923
0.3166,487.8793635
0.3168,489.0440163
0.317,490.1358783
0.3172,491.8100667
0.3174,493.0475102
0.3176,494.576117
0.3178,495.8135606
0.318,496.9054226
0.3182,498.215657
0.3184,498.7251926
0.3186,499.5986822
0.3188,499.9626362
0.319,499.9626362
0.3192,500.2537994
0.3194,500.035427
0.3196,499.307519
0.3198,498.7251926
0.32,497.3421674
0.3202,496.1775146
0.3204,494.7216986
0.3206,493.1930918
0.3208,491.7372759
0.321,490.1358783
0.3212,489.0440163
0.3214,487.8065727
0.3216,486.9330831
0.3218,486.2051751
0.322,485.0405223
0.3222,485.1861039
0.3224,484.9677315
0.3226,485.1133131
0.3228,485.1861039
0.323,485.9140119
0.3232,487.1514555
0.3234,488.5344807
0.3236,489.8447151
0.3238,491.3733219
0.324,492.5379747
0.3242,494.1393722
0.3244,495.8135606
0.3246,497.2693766
0.3248,498.579611
0.325,499.0163558
0.3252,499.671473
0.3254,499.5986822
0.3256,499.9626362
0.3258,499.1619374
0.326,498.3612386
0.3262,497.7789122
0.3264,496.5414686
0.3266,495.5951882
0.3268,494.2849538
0.327,492.756347
0.3272,491.7372759
0.3274,490.7182047
0.3276,489.1895979
0.3278,488.3161083
0.328,487.3698279
0.3282,486.5691291
0.3284,485.5500579
0.3286,485.1861039
0.3288,485.1861039
0.329,485.4044763
0.3292,485.5500579
0.3294,486.1323843
0.3296,487.2242463
0.3298,488.2433175
0.33,489.6263427
0.3302,491.1549495
0.3304,492.3196023
0.3306,493.4114642
0.3308,495.1584434
0.331,496.1047238
0.3312,497.487749
0.3314,498.0700754
0.3316,498.943565
0.3318,499.4531006
0.332,499.7442638
0.3322,499.7442638
0.3324,499.5258914
0.3326,498.8707742
0.3328,498.3612386
0.333,496.9782134
0.3332,495.8135606
0.3334,494.2849538
0.3336,492.8291378
0.3338,491.6644851
0.334,490.4270415
0.3342,489.4807611
0.3344,488.6072715
0.3346,487.3698279
0.3348,486.7147107
0.335,486.2779659
0.3352,486.1323843
0.3354,485.6956395
0.3356,485.6956395
0.3358,486.2051751
0.336,486.7147107
0.3362,487.5154095
0.3364,488.2433175
0.3366,489.3351795
0.3368,490.5726231
0.337,491.6644851
0.3372,493.1930918
0.3374,494.576117
0.3376,495.304025
0.3378,496.6870502
0.338,497.3421674
0.3382,498.2884478
0.3384,499.0163558
0.3386,499.1619374
0.3388,499.1619374
0.339,498.7979834
0.3392,498.4340294
0.3394,497.487749
0.3396,496.6870502
0.3398,495.304025
0.34,493.9937906
0.3402,493.2658826
0.3404,491.9556483
0.3406,491.1549495
0.3408,489.9902967
0.341,489.1895979
0.3412,488.8984347
0.3414,488.6072715
0.3416,488.4616899
0.3418,488.3888991
0.342,488.3161083
0.3422,488.7528531
0.3424,488.8256439
0.3426,489.2623887
0.3428,489.7719243
0.343,490.3542507
0.3432,491.3005311
0.3434,492.3923931
0.3436,493.7754182
0.3438,495.2312342
0.344,496.2503054
0.3442,497.6333306
0.3444,498.1428662
0.3446,499.1619374
0.3448,499.5258914
0.345,499.9626362
0.3452,499.9626362
0.3454,499.8898454
0.3456,499.5986822
0.3458,499.3803098
0.346,498.8707742
0.3462,498.2884478
0.3464,497.487749
0.3466,496.5414686
0.3468,495.8135606
0.347,494.4305354
0.3472,493.484255
0.3474,492.5379747
0.3476,491.3733219
0.3478,490.6454139
0.348,490.2814599
0.3482,489.6263427
0.3484,489.3351795
0.3486,488.8984347
0.3488,489.1168071
0.349,489.1895979
0.3492,489.8447151
0.3494,490.4270415
0.3496,490.8637863
0.3498,492.1740207
0.35,492.9019286
0.3502,494.212163
0.3504,495.5951882
0.3506,496.5414686
0.3508,497.9244938
0.351,499.0891466
0.3512,500.399381
0.3514,501.0544981
0.3516,501.4184521
0.3518,501.4184521
0.352,501.1272889
0.3522,500.9089165
0.3524,500.2537994
0.3526,499.7442638
0.3528,498.6524018
0.353,497.6333306
0.3532,496.759841
0.3534,495.667979
0.3536,494.4305354
0.3538,493.7026274
0.354,492.6107655
0.3542,491.8100667
0.3544,491.0821587
0.3546,490.4270415
0.3548,489.8447151
0.355,489.6263427
0.3552,489.5535519
0.3554,489.9175059
0.3556,489.9175059
0.3558,490.4270415
0.356,491.2277403
0.3562,491.8828575
0.3564,492.756347
0.3566,494.212163
0.3568,495.4496066
0.357,496.9782134
0.3572,498.3612386
0.3574,499.4531006
0.3576,500.5449626
0.3578,501.7824061
0.358,502.4375233
0.3582,504.7668289
0.3584,503.0198497
0.3586,502.7286865
0.3588,502.1463601
0.359,501.4912429
0.3592,500.6905442
0.3594,499.4531006
0.3596,498.2884478
0.3598,497.0510042
0.36,495.8863514
0.3602,494.7216986
0.3604,493.6298366
0.3606,492.2468115
0.3608,491.3005311
0.361,489.6991335
0.3612,489.7719243
0.3614,489.3351795
0.3616,488.9712255
0.3618,489.1895979
0.362,489.2623887
0.3622,489.9175059
0.3624,490.2814599
0.3626,491.1549495
0.3628,492.2468115
0.363,492.9747194
0.3632,494.212163
0.3634,495.5951882
0.3636,496.6870502
0.3638,501.3456613
0.364,499.0163558
0.3642,500.035427
0.3644,501.2000797
0.3646,501.9279877
0.3648,501.9279877
0.365,501.4184521
0.3652,501.2000797
0.3654,500.4721718
0.3656,499.8170546
0.3658,498.8707742
0.366,497.2693766
0.3662,496.031933
0.3664,494.6489078
0.3666,493.5570458
0.3668,492.6107655
0.367,491.1549495
0.3672,490.2086691
0.3674,489.4807611
0.3676,489.1168071
0.3678,488.2433175
0.368,488.0249451
0.3682,487.6609911
0.3684,487.8065727
0.3686,488.0977359
0.3688,489.0440163
0.369,490.2814599
0.3692,491.3005311
0.3694,493.6298366
0.3696,493.5570458
0.3698,494.8672802
0.37,496.2503054
0.3702,497.487749
0.3704,498.8707742
0.3706,499.8898454
0.3708,501.0544981
0.371,501.7824061
0.3712,502.2191509
0.3714,502.2919417
0.3716,502.0007785
0.3718,501.4184521
0.372,500.6177534
0.3722,499.0891466
0.3724,497.6333306
0.3726,495.8135606
0.3728,494.7944894
0.373,493.3386734
0.3732,492.2468115
0.3734,491.1549495
0.3736,490.4270415
0.3738,489.3351795
0.374,488.7528531
0.3742,488.3161083
0.3744,487.9521543
0.3746,487.5154095
0.3748,487.6609911
0.375,483.0751708
0.3752,488.0977359
0.3754,488.7528531
0.3756,489.6263427
0.3758,490.5726231
0.376,491.8100667
0.3762,493.3386734
0.3764,494.7944894
0.3766,496.2503054
0.3768,497.2693766
0.377,498.579611
0.3772,499.307519
0.3774,499.9626362
0.3776,500.3265902
0.3778,500.399381
0.378,500.2537994
0.3782,499.5986822
0.3784,499.0163558
0.3786,498.0700754
0.3788,497.0510042
0.379,496.395887
0.3792,495.1584434
0.3794,493.9209998
0.3796,491.8100667
0.3798,490.6454139
0.38,489.4807611
0.3802,488.2433175
0.3804,487.3698279
0.3806,484.8949407
0.3808,485.9140119
0.381,485.6956395
0.3812,485.9868027
0.3814,486.5691291
0.3816,487.2970371
0.3818,487.8793635
0.382,488.5344807
0.3822,489.5535519
0.3824,490.6454139
0.3826,491.6644851
0.3828,492.6835562
0.383,494.0665814
0.3832,495.0856526
0.3834,496.6870502
0.3836,497.6333306
0.3838,498.6524018
0.384,499.5986822
0.3842,500.035427
0.3844,500.4721718
0.3846,499.8898454
0.3848,498.943565
0.385,497.7789122
0.3852,496.395887
0.3854,495.4496066
0.3856,493.848209
0.3858,492.5379747
0.386,491.0821587
0.3862,485.9140119
0.3864,488.8984347
0.3866,488.0977359
0.3868,486.8602923
0.387,486.2051751
0.3872,485.1133131
0.3874,484.8949407
0.3876,484.5309868
0.3878,484.7493591
0.388,484.7493591
0.3882,485.3316855
0.3884,485.8412211
0.3886,487.4426187
0.3888,488.8256439
0.389,490.5726231
0.3892,491.8828575
0.3894,493.2658826
0.3896,494.4305354
0.3898,495.8135606
0.39,496.6870502
0.3902,497.4149582
0.3904,498.0700754
0.3906,498.2884478
0.3908,498.3612386
0.391,498.579611
0.3912,497.9244938
0.3914,497.4149582
0.3916,496.395887
0.3918,491.8828575
0.392,494.1393722
0.3922,492.6835562
0.3924,491.3005311
0.3926,489.7719243
0.3928,488.3888991
0.393,487.3698279
0.3932,486.4963383
0.3934,486.1323843
0.3936,485.1861039
0.3938,484.9677315
0.394,484.6037775
0.3942,485.1861039
0.3944,485.4772671
0.3946,485.6956395
0.3948,486.2051751
0.395,487.0058739
0.3952,487.9521543
0.3954,489.1895979
0.3956,490.7182047
0.3958,492.1012299
0.396,493.484255
0.3962,495.0128618
0.3964,496.6870502
0.3966,497.9244938
0.3968,498.579611
0.397,498.943565
0.3972,499.307519
0.3974,498.215657
0.3976,498.7251926
0.3978,497.7789122
0.398,496.8326318
0.3982,495.4496066
0.3984,494.5033262
0.3986,493.3386734
0.3988,492.1740207
0.399,491.3005311
0.3992,489.9175059
0.3994,489.0440163
0.3996,488.0977359
0.3998,487.2242463
0.4,486.4963383
0.4002,485.9868027
0.4004,485.6228487
0.4006,485.6956395
0.4008,485.6956395
0.401,486.3507567
0.4012,487.0058739
0.4014,487.5154095
0.4016,488.4616899
0.4018,489.6263427
0.402,490.8637863
0.4022,492.1012299
0.4024,493.484255
0.4026,494.3577446
0.4028,495.3768158
0.403,496.3230962
0.4032,497.0510042
0.4034,497.7789122
0.4036,498.215657
0.4038,498.2884478
0.404,498.5068202
0.4042,497.7789122
0.4044,497.6333306
0.4046,496.6870502
0.4048,495.4496066
0.405,494.2849538
0.4052,493.120301
0.4054,491.5189035
0.4056,490.0630875
0.4058,489.3351795
0.406,487.8065727
0.4062,486.9330831
0.4064,486.2779659
0.4066,485.6228487
0.4068,485.1133131
0.407,485.1133131
0.4072,485.2588947
0.4074,485.8412211
0.4076,486.4235475
0.4078,486.6419199
0.408,487.6609911
0.4082,488.3161083
0.4084,489.5535519
0.4086,490.4270415
0.4088,491.3005311
0.409,492.2468115
0.4092,493.4114642
0.4094,494.3577446
0.4096,495.3768158
0.4098,496.3230962
0.41,496.6870502
0.4102,496.9782134
0.4104,497.4149582
0.4106,497.1965858
0.4108,496.5414686
0.411,495.8135606
0.4112,494.7216986
0.4114,493.9937906
0.4116,492.3923931
0.4118,491.1549495
0.412,490.2086691
0.4122,489.4079703
0.4124,488.2433175
0.4126,487.6609911
0.4128,486.8602923
0.413,486.1323843
0.4132,485.6228487
0.4134,485.7684303
0.4136,485.5500579
0.4138,486.1323843
0.414,486.3507567
0.4142,487.0786647
0.4144,487.8793635
0.4146,488.9712255
0.4148,489.6991335
0.415,490.7909955
0.4152,491.5189035
0.4154,492.6107655
0.4156,493.6298366
0.4158,494.7216986
0.416,495.3768158
0.4162,495.9591422
0.4164,497.0510042
0.4166,497.6333306
0.4168,498.0700754
0.417,498.3612386
0.4172,498.0700754
0.4174,497.9972846
0.4176,497.4149582
0.4178,496.6142594
0.418,495.5951882
0.4182,494.4305354
0.4184,493.1930918
0.4186,491.8100667
0.4188,490.6454139
0.419,489.6991335
0.4192,488.8256439
0.4194,488.4616899
0.4196,487.8793635
0.4198,487.8793635
0.42,487.6609911
0.4202,487.5154095
0.4204,487.5154095
0.4206,487.9521543
0.4208,488.3161083
0.421,488.6072715
0.4212,489.2623887
0.4214,489.9902967
0.4216,491.0093679
0.4218,492.1012299
0.422,492.9747194
0.4222,494.212163
0.4224,495.0856526
0.4226,495.667979
0.4228,497.0510042
0.423,497.6333306
0.4232,497.851703
0.4234,497.851703
0.4236,497.7061214
0.4238,497.1965858
0.424,496.6142594
0.4242,495.7407698
0.4244,494.7216986
0.4246,493.5570458
0.4248,492.6835562
0.425,492.0284391
0.4252,490.8637863
0.4254,489.8447151
0.4256,489.1168071
0.4258,488.0977359
0.426,487.8065727
0.4262,487.5154095
0.4264,487.0058739
0.4266,486.7147107
0.4268,486.5691291
0.427,487.0058739
0.4272,487.4426187
0.4274,488.0977359
0.4276,488.3161083
0.4278,488.6072715
0.428,488.8984347
0.4282,489.7719243
0.4284,490.7182047
0.4286,491.5189035
0.4288,492.1012299
0.429,492.9019286
0.4292,493.9937906
0.4294,495.1584434
0.4296,496.1047238
0.4298,496.4686778
0.43,496.759841
0.4302,496.6870502
0.4304,496.031933
0.4306,495.5223974
0.4308,494.212163
0.431,493.0475102
0.4312,491.9556483
0.4314,491.1549495
0.4316,490.1358783
0.4318,489.6263427
0.432,488.9712255
0.4322,488.4616899
0.4324,488.1705267
0.4326,487.6609911
0.4328,486.9330831
0.433,486.2779659
0.4332,485.8412211
0.4334,485.6228487
0.4336,485.2588947
0.4338,484.8949407
0.434,485.4772671
0.4342,486.1323843
0.4344,486.9330831
0.4346,488.5344807
0.4348,489.6991335
0.435,490.8637863
0.4352,491.8828575
0.4354,492.9019286
0.4356,493.4114642
0.4358,493.484255
0.436,493.7754182
0.4362,493.9209998
0.4364,493.9937906
0.4366,493.7026274
0.4368,493.7754182
0.437,493.484255
0.4372,493.5570458
0.4374,492.8291378
0.4376,492.5379747
0.4378,491.8100667
0.438,491.1549495
0.4382,490.1358783
0.4384,489.4807611
0.4386,488.6072715
0.4388,487.9521543
0.439,487.2242463
0.4392,486.7147107
0.4394,486.2779659
0.4396,486.1323843
0.4398,485.8412211
0.44,485.4772671
0.4402,485.4044763
0.4404,485.4772671
0.4406,485.8412211
0.4408,486.2779659
0.441,486.4963383
0.4412,487.3698279
0.4414,488.0977359
0.4416,489.3351795
0.4418,489.9175059
0.442,491.0093679
0.4422,491.9556483
0.4424,492.8291378
0.4426,493.484255
0.4428,493.5570458
0.443,493.9209998
0.4432,493.7754182
0.4434,493.9937906
0.4436,494.0665814
0.4438,493.9937906
0.444,493.3386734
0.4442,492.8291378
0.4444,492.1740207
0.4446,491.5916943
0.4448,491.1549495
0.445,490.4270415
0.4452,489.3351795
0.4454,488.4616899
0.4456,488.5344807
0.4458,488.3888991
0.446,487.9521543
0.4462,487.5154095
0.4464,487.5154095
0.4466,487.7337819
0.4468,487.7337819
0.447,488.2433175
0.4472,488.2433175
0.4474,488.7528531
0.4476,489.0440163
0.4478,489.1895979
0.448,489.8447151
0.4482,490.6454139
0.4484,490.9365771
0.4486,491.0821587
0.4488,491.3733219
0.449,492.1012299
0.4492,492.9019286
0.4494,493.1930918
0.4496,494.0665814
0.4498,494.212163
0.45,494.4305354
0.4502,494.8672802
0.4504,495.1584434
0.4506,495.2312342
0.4508,495.0128618
0.451,494.8672802
0.4512,494.0665814
0.4514,493.5570458
0.4516,492.9747194
0.4518,491.8100667
0.452,491.0821587
0.4522,490.0630875
0.4524,489.6263427
0.4526,488.8256439
0.4528,488.5344807
0.453,488.0977359
0.4532,488.3888991
0.4534,488.5344807
0.4536,488.7528531
0.4538,488.7528531
0.454,488.8256439
0.4542,489.3351795
0.4544,489.7719243
0.4546,490.1358783
0.4548,490.3542507
0.455,490.4270415
0.4552,490.7182047
0.4554,491.3005311
0.4556,491.8100667
0.4558,491.8100667
0.456,492.3923931
0.4562,492.9747194
0.4564,493.1930918
0.4566,493.6298366
